years,component,docs_url,data_url
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DIQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DIQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DIQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DIQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DIQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DIQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DIQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DIQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DIQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DIQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DIQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DIQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DBQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DBQ_D.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/DBQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/DBQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DBQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DBQ_E.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DBQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DBQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/DBQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/DBQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DBQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DBQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DBQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DBQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DBQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DBQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DBQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DBQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DBQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DBQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DBQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DBQ.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DLQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DLQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DLQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DLQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DLQ_J.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DUQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DUQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/DUQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/DUQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DUQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DUQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DUQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DUQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/DUQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/DUQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DUQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DUQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DUQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DUQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DUQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DUQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DUQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DUQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DUQ_J.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ECQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ECQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/ECQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/ECQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ECQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ECQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/ECQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/ECQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/ECQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/ECQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ECQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ECQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ECQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ECQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/ECQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/ECQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ECQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/ECQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/ECQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/ECQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_ECQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_ECQ.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/FSQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/FSQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FSQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/FSQ_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FSQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FSQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/FSQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/FSQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/FSQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/FSQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FSQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FSQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FSQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FSQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FSQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FSQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FSQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FSQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FSQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/FSQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FSQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_FSQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HIQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HIQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/HIQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/HIQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HIQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HIQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HIQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HIQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HIQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HIQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HIQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HIQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HIQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HIQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HIQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HIQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HIQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HIQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HIQ.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HEQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HEQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HEQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HEQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HCQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HCQ_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HCQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HCQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HCQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HCQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HCQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HCQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HCQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HCQ_G.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HUQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HUQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/HUQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/HUQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HUQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HUQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HUQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HUQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HUQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HUQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HUQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HUQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HUQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HUQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HUQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HUQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HUQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HUQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HUQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HUQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HUQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_HUQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HOQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/HOQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/HOQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/HOQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HOQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HOQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HOQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/HOQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HOQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/HOQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HOQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HOQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HOQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HOQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HOQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/HOQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HOQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/HOQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HOQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/HOQ_J.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/IMQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/IMQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/IMQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/IMQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/IMQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/IMQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/IMQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/IMQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/IMQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/IMQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/IMQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/IMQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/IMQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/IMQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/IMQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/IMQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/IMQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/IMQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/IMQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/IMQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_IMQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_IMQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/INQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/INQ_E.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/INQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/INQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/INQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/INQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/INQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/INQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/INQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/INQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/INQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/INQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_INQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_INQ.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/KIQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/KIQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/KIQ_U_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/KIQ_U_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/KIQ_U_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/KIQ_U_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/KIQ_U_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/KIQ_U_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/KIQ_U_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/KIQ_U_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/KIQ_U_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/KIQ_U_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/KIQ_U_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/KIQ_U_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/KIQ_U_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/KIQ_U_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/KIQ_U_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/KIQ_U_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/KIQ_U_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/KIQ_U_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_KIQ_U.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_KIQ_U.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/MCQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/MCQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/MCQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/MCQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/MCQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/MCQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/MCQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/MCQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/MCQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/MCQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/MCQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/MCQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MCQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MCQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/MCQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/MCQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/MCQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/MCQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/MCQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/MCQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_MCQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_MCQ.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CIQMDEP.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CIQMDEP.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CIQDEP_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CIQDEP_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CIQDEP_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CIQDEP_B.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DPQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DPQ_D.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DPQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DPQ_E.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DPQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DPQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DPQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DPQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DPQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DPQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DPQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DPQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DPQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DPQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DPQ.XPT
